date,site_no,Temperature (C),Discharge (cfs),Gage Height (ft)
2021-01-05 20:15:00,12189500,5.3,8000.0,6.44
2021-01-05 20:30:00,12189500,5.3,8000.0,6.44
2021-01-05 20:45:00,12189500,5.3,8000.0,6.44
2021-01-05 21:00:00,12189500,5.3,8030.0,6.45
2021-01-05 21:15:00,12189500,5.4,8000.0,6.44
2021-01-05 21:30:00,12189500,5.4,7960.0,6.43
2021-01-05 21:45:00,12189500,5.4,8000.0,6.44
2021-01-05 22:00:00,12189500,5.4,8000.0,6.44
2021-01-05 22:15:00,12189500,5.4,8060.0,6.46
2021-01-05 22:30:00,12189500,5.4,8030.0,6.45
2021-01-05 22:45:00,12189500,5.4,8030.0,6.45
2021-01-05 23:00:00,12189500,5.4,8000.0,6.44
2021-01-05 23:15:00,12189500,5.4,8100.0,6.47
2021-01-05 23:30:00,12189500,5.4,8130.0,6.48
2021-01-05 23:45:00,12189500,5.4,8060.0,6.46
2021-01-06 00:00:00,12189500,5.4,8160.0,6.49
2021-01-06 00:15:00,12189500,5.4,8200.0,6.5
2021-01-06 00:30:00,12189500,5.4,8200.0,6.5
2021-01-06 00:45:00,12189500,5.4,8270.0,6.52
2021-01-06 01:00:00,12189500,5.4,8330.0,6.54
2021-01-06 01:15:00,12189500,5.4,8330.0,6.54
2021-01-06 01:30:00,12189500,5.4,8440.0,6.57
2021-01-06 01:45:00,12189500,5.4,8510.0,6.59
2021-01-06 02:00:00,12189500,5.4,8540.0,6.6
2021-01-06 02:15:00,12189500,5.4,8680.0,6.64
2021-01-06 02:30:00,12189500,5.4,8750.0,6.66
2021-01-06 02:45:00,12189500,5.4,8790.0,6.67
2021-01-06 03:00:00,12189500,5.4,8860.0,6.69
2021-01-06 03:15:00,12189500,5.4,8930.0,6.71
2021-01-06 03:30:00,12189500,5.4,9040.0,6.74
2021-01-06 03:45:00,12189500,5.4,9180.0,6.78
2021-01-06 04:00:00,12189500,5.4,9290.0,6.81
2021-01-06 04:15:00,12189500,5.4,9400.0,6.84
2021-01-06 04:30:00,12189500,5.5,9440.0,6.85
2021-01-06 04:45:00,12189500,5.4,9550.0,6.88
2021-01-06 05:00:00,12189500,5.4,9660.0,6.91
2021-01-06 05:15:00,12189500,5.4,9780.0,6.94
2021-01-06 05:30:00,12189500,5.4,9860.0,6.96
2021-01-06 05:45:00,12189500,5.4,9940.0,6.98
2021-01-06 06:00:00,12189500,5.4,9980.0,6.99
2021-01-06 06:15:00,12189500,5.4,10000.0,7.0
2021-01-06 06:30:00,12189500,5.4,10200.0,7.04
2021-01-06 06:45:00,12189500,5.4,10200.0,7.05
2021-01-06 07:00:00,12189500,5.4,10300.0,7.06
2021-01-06 07:15:00,12189500,5.4,10300.0,7.06
2021-01-06 07:30:00,12189500,5.4,10300.0,7.07
2021-01-06 07:45:00,12189500,5.4,10400.0,7.1
2021-01-06 08:00:00,12189500,5.4,10300.0,7.07
2021-01-06 08:15:00,12189500,5.4,10400.0,7.08
2021-01-06 08:30:00,12189500,5.4,10400.0,7.08
2021-01-06 08:45:00,12189500,5.4,10400.0,7.09
2021-01-06 09:00:00,12189500,5.4,10300.0,7.07
2021-01-06 09:15:00,12189500,5.4,10200.0,7.05
2021-01-06 09:30:00,12189500,5.4,10300.0,7.07
2021-01-06 09:45:00,12189500,5.3,10100.0,7.03
2021-01-06 10:00:00,12189500,5.4,10100.0,7.03
2021-01-06 10:15:00,12189500,5.4,10100.0,7.03
2021-01-06 10:30:00,12189500,5.4,10100.0,7.01
2021-01-06 10:45:00,12189500,5.4,10100.0,7.01
2021-01-06 11:00:00,12189500,5.4,9940.0,6.98
2021-01-06 11:15:00,12189500,5.4,9900.0,6.97
2021-01-06 11:30:00,12189500,5.4,9860.0,6.96
2021-01-06 11:45:00,12189500,5.4,9820.0,6.95
2021-01-06 12:00:00,12189500,5.4,9740.0,6.93
2021-01-06 12:15:00,12189500,5.5,9620.0,6.9
2021-01-06 12:30:00,12189500,5.5,9660.0,6.91
2021-01-06 12:45:00,12189500,5.5,9660.0,6.91
2021-01-06 13:00:00,12189500,5.5,9550.0,6.88
2021-01-06 13:15:00,12189500,5.5,9480.0,6.86
2021-01-06 13:30:00,12189500,5.5,9440.0,6.85
2021-01-06 13:45:00,12189500,5.5,9330.0,6.82
2021-01-06 14:00:00,12189500,5.6,9290.0,6.81
2021-01-06 14:15:00,12189500,5.6,9220.0,6.79
2021-01-06 14:30:00,12189500,5.6,9180.0,6.78
2021-01-06 14:45:00,12189500,5.6,9140.0,6.77
2021-01-06 15:00:00,12189500,5.6,9110.0,6.76
2021-01-06 15:15:00,12189500,5.6,9040.0,6.74
2021-01-06 15:30:00,12189500,5.7,9040.0,6.74
2021-01-06 15:45:00,12189500,5.7,8960.0,6.72
2021-01-06 16:00:00,12189500,5.7,8930.0,6.71
2021-01-06 16:15:00,12189500,5.7,8860.0,6.69
2021-01-06 16:30:00,12189500,5.7,8860.0,6.69
2021-01-06 16:45:00,12189500,5.7,8820.0,6.68
2021-01-06 17:00:00,12189500,5.7,8720.0,6.65
2021-01-06 17:15:00,12189500,5.7,8750.0,6.66
2021-01-06 17:30:00,12189500,5.7,8610.0,6.62
2021-01-06 17:45:00,12189500,5.7,8610.0,6.62
2021-01-06 18:00:00,12189500,5.6,8580.0,6.61
2021-01-06 18:15:00,12189500,5.6,8610.0,6.62
2021-01-06 18:30:00,12189500,5.6,8470.0,6.58
2021-01-06 18:45:00,12189500,5.6,8470.0,6.58
2021-01-06 19:00:00,12189500,5.6,8440.0,6.57
2021-01-06 19:15:00,12189500,5.6,8370.0,6.55
2021-01-06 19:30:00,12189500,5.6,8400.0,6.56
2021-01-06 19:45:00,12189500,5.6,8370.0,6.55
2021-01-06 20:00:00,12189500,5.5,8330.0,6.54
2021-01-06 20:15:00,12189500,5.5,8300.0,6.53
2021-01-06 20:30:00,12189500,5.5,8160.0,6.49
2021-01-06 20:45:00,12189500,5.5,8200.0,6.5
2021-01-06 21:00:00,12189500,5.5,8160.0,6.49
2021-01-06 21:15:00,12189500,5.5,8160.0,6.49
2021-01-06 21:30:00,12189500,5.5,8100.0,6.47
2021-01-06 21:45:00,12189500,5.5,8060.0,6.46
2021-01-06 22:00:00,12189500,5.4,8060.0,6.46
2021-01-06 22:15:00,12189500,5.4,8060.0,6.46
2021-01-06 22:30:00,12189500,5.4,8000.0,6.44
2021-01-06 22:45:00,12189500,5.4,7960.0,6.43
2021-01-06 23:00:00,12189500,5.4,7960.0,6.43
2021-01-06 23:15:00,12189500,5.4,7870.0,6.4
2021-01-06 23:30:00,12189500,5.4,7870.0,6.4
2021-01-06 23:45:00,12189500,5.4,7830.0,6.39
2021-01-07 00:00:00,12189500,5.4,7770.0,6.37
2021-01-07 00:15:00,12189500,5.3,7730.0,6.36
2021-01-07 00:30:00,12189500,5.3,7730.0,6.36
2021-01-07 00:45:00,12189500,5.3,7730.0,6.36
2021-01-07 01:00:00,12189500,5.3,7640.0,6.33
2021-01-07 01:15:00,12189500,5.2,7670.0,6.34
2021-01-07 01:30:00,12189500,5.2,7600.0,6.32
2021-01-07 01:45:00,12189500,5.2,7540.0,6.3
2021-01-07 02:00:00,12189500,5.2,7570.0,6.31
2021-01-07 02:15:00,12189500,5.1,7510.0,6.29
2021-01-07 02:30:00,12189500,5.1,7510.0,6.29
2021-01-07 02:45:00,12189500,5.1,7480.0,6.28
2021-01-07 03:00:00,12189500,5.1,7450.0,6.27
2021-01-07 03:15:00,12189500,5.0,7410.0,6.26
2021-01-07 03:30:00,12189500,5.0,7350.0,6.24
2021-01-07 03:45:00,12189500,5.0,7380.0,6.25
2021-01-07 04:00:00,12189500,5.0,7350.0,6.24
2021-01-07 04:15:00,12189500,5.0,7320.0,6.23
2021-01-07 04:30:00,12189500,5.0,7290.0,6.22
2021-01-07 04:45:00,12189500,5.0,7260.0,6.21
2021-01-07 05:00:00,12189500,4.9,7260.0,6.21
2021-01-07 05:15:00,12189500,4.9,7190.0,6.19
2021-01-07 05:30:00,12189500,4.9,7160.0,6.18
2021-01-07 05:45:00,12189500,4.9,7160.0,6.18
2021-01-07 06:00:00,12189500,4.9,7160.0,6.18
2021-01-07 06:15:00,12189500,4.9,7100.0,6.16
2021-01-07 06:30:00,12189500,4.8,7070.0,6.15
2021-01-07 06:45:00,12189500,4.8,7070.0,6.15
2021-01-07 07:00:00,12189500,4.8,7040.0,6.14
2021-01-07 07:15:00,12189500,4.8,7040.0,6.14
2021-01-07 07:30:00,12189500,4.8,7010.0,6.13
2021-01-07 07:45:00,12189500,4.8,6980.0,6.12
2021-01-07 08:00:00,12189500,4.7,6980.0,6.12
2021-01-07 08:15:00,12189500,4.7,6920.0,6.1
2021-01-07 08:30:00,12189500,4.7,6890.0,6.09
2021-01-07 08:45:00,12189500,4.7,6890.0,6.09
2021-01-07 09:00:00,12189500,4.7,6890.0,6.09
2021-01-07 09:15:00,12189500,4.7,6800.0,6.06
2021-01-07 09:30:00,12189500,4.7,6830.0,6.07
2021-01-07 09:45:00,12189500,4.7,6830.0,6.07
2021-01-07 10:00:00,12189500,4.7,6770.0,6.05
2021-01-07 10:15:00,12189500,4.7,6740.0,6.04
2021-01-07 10:30:00,12189500,4.7,6710.0,6.03
2021-01-07 10:45:00,12189500,4.7,6740.0,6.04
2021-01-07 11:00:00,12189500,4.7,6650.0,6.01
2021-01-07 11:15:00,12189500,4.8,6650.0,6.01
2021-01-07 11:30:00,12189500,4.8,6650.0,6.01
2021-01-07 11:45:00,12189500,4.8,6590.0,5.99
2021-01-07 12:00:00,12189500,4.8,6590.0,5.99
2021-01-07 12:15:00,12189500,4.9,6620.0,6.0
2021-01-07 12:30:00,12189500,4.9,6560.0,5.98
2021-01-07 12:45:00,12189500,4.9,6530.0,5.97
2021-01-07 13:00:00,12189500,5.0,6500.0,5.96
2021-01-07 13:15:00,12189500,5.0,6500.0,5.96
2021-01-07 13:30:00,12189500,5.0,6500.0,5.96
2021-01-07 13:45:00,12189500,5.0,6420.0,5.93
2021-01-07 14:00:00,12189500,5.1,6450.0,5.94
2021-01-07 14:15:00,12189500,5.1,6450.0,5.94
2021-01-07 14:30:00,12189500,5.1,6450.0,5.94
2021-01-07 14:45:00,12189500,5.2,6420.0,5.93
2021-01-07 15:00:00,12189500,5.2,6360.0,5.91
2021-01-07 15:15:00,12189500,5.2,6390.0,5.92
2021-01-07 15:30:00,12189500,5.2,6330.0,5.9
2021-01-07 15:45:00,12189500,5.2,6330.0,5.9
2021-01-07 16:00:00,12189500,5.2,6300.0,5.89
2021-01-07 16:15:00,12189500,5.2,6300.0,5.89
2021-01-07 16:30:00,12189500,5.3,6270.0,5.88
2021-01-07 16:45:00,12189500,5.3,6270.0,5.88
2021-01-07 17:00:00,12189500,5.3,6220.0,5.86
2021-01-07 17:15:00,12189500,5.3,6220.0,5.86
2021-01-07 17:30:00,12189500,5.3,6220.0,5.86
2021-01-07 17:45:00,12189500,5.3,6220.0,5.86
2021-01-07 18:00:00,12189500,5.3,6190.0,5.85
2021-01-07 18:15:00,12189500,5.3,6160.0,5.84
2021-01-07 18:30:00,12189500,5.3,6160.0,5.84
2021-01-07 18:45:00,12189500,5.2,6160.0,5.84
2021-01-07 19:00:00,12189500,5.2,6130.0,5.83
2021-01-07 19:15:00,12189500,5.2,6130.0,5.83
2021-01-07 19:30:00,12189500,5.2,6110.0,5.82
2021-01-07 19:45:00,12189500,5.2,6080.0,5.81
2021-01-07 20:00:00,12189500,5.2,6050.0,5.8
2021-01-07 20:15:00,12189500,5.2,6050.0,5.8
2021-01-07 20:30:00,12189500,5.2,6080.0,5.81
2021-01-07 20:45:00,12189500,5.2,6000.0,5.78
2021-01-07 21:00:00,12189500,5.2,6020.0,5.79
2021-01-07 21:15:00,12189500,5.1,6000.0,5.78
2021-01-07 21:30:00,12189500,5.1,6000.0,5.78
2021-01-07 21:45:00,12189500,5.1,5970.0,5.77
2021-01-07 22:00:00,12189500,5.1,5970.0,5.77
2021-01-07 22:15:00,12189500,5.1,5910.0,5.75
2021-01-07 22:30:00,12189500,5.1,5940.0,5.76
2021-01-07 22:45:00,12189500,5.1,5910.0,5.75
2021-01-07 23:00:00,12189500,5.0,5890.0,5.74
2021-01-07 23:15:00,12189500,5.0,5890.0,5.74
2021-01-07 23:30:00,12189500,5.0,5860.0,5.73
2021-01-07 23:45:00,12189500,5.0,5860.0,5.73
2021-01-08 00:00:00,12189500,5.0,5830.0,5.72
2021-01-08 00:15:00,12189500,5.0,5830.0,5.72
2021-01-08 00:30:00,12189500,5.0,5810.0,5.71
2021-01-08 00:45:00,12189500,5.0,5810.0,5.71
2021-01-08 01:00:00,12189500,5.0,5810.0,5.71
2021-01-08 01:15:00,12189500,5.0,5780.0,5.7
2021-01-08 01:30:00,12189500,4.9,5780.0,5.7
2021-01-08 01:45:00,12189500,4.9,5750.0,5.69
2021-01-08 02:00:00,12189500,4.9,5750.0,5.69
2021-01-08 02:15:00,12189500,4.9,5720.0,5.68
2021-01-08 02:30:00,12189500,4.9,5700.0,5.67
2021-01-08 02:45:00,12189500,4.9,5670.0,5.66
2021-01-08 03:00:00,12189500,4.9,5670.0,5.66
2021-01-08 03:15:00,12189500,4.9,5670.0,5.66
2021-01-08 03:30:00,12189500,4.9,5670.0,5.66
2021-01-08 03:45:00,12189500,4.9,5650.0,5.65
2021-01-08 04:00:00,12189500,4.9,5650.0,5.65
2021-01-08 04:15:00,12189500,4.9,5620.0,5.64
2021-01-08 04:30:00,12189500,4.9,5620.0,5.64
2021-01-08 04:45:00,12189500,4.9,5590.0,5.63
2021-01-08 05:00:00,12189500,4.9,5570.0,5.62
2021-01-08 05:15:00,12189500,4.9,5590.0,5.63
2021-01-08 05:30:00,12189500,4.9,5570.0,5.62
2021-01-08 05:45:00,12189500,4.9,5540.0,5.61
2021-01-08 06:00:00,12189500,4.9,5540.0,5.61
2021-01-08 06:15:00,12189500,4.9,5540.0,5.61
2021-01-08 06:30:00,12189500,5.0,5540.0,5.61
2021-01-08 06:45:00,12189500,5.0,5510.0,5.6
2021-01-08 07:00:00,12189500,5.0,5510.0,5.6
2021-01-08 07:15:00,12189500,5.0,5490.0,5.59
2021-01-08 07:30:00,12189500,5.0,5490.0,5.59
2021-01-08 07:45:00,12189500,5.0,5460.0,5.58
2021-01-08 08:00:00,12189500,5.0,5440.0,5.57
2021-01-08 08:15:00,12189500,5.0,5460.0,5.58
2021-01-08 08:30:00,12189500,5.0,5410.0,5.56
2021-01-08 08:45:00,12189500,5.0,5380.0,5.55
2021-01-08 09:00:00,12189500,5.1,5410.0,5.56
2021-01-08 09:15:00,12189500,5.1,5380.0,5.55
2021-01-08 09:30:00,12189500,5.1,5410.0,5.56
2021-01-08 09:45:00,12189500,5.1,5360.0,5.54
2021-01-08 10:00:00,12189500,5.1,5360.0,5.54
2021-01-08 10:15:00,12189500,5.1,5360.0,5.54
2021-01-08 10:30:00,12189500,5.2,5330.0,5.53
2021-01-08 10:45:00,12189500,5.2,5330.0,5.53
2021-01-08 11:00:00,12189500,5.2,5330.0,5.53
2021-01-08 11:15:00,12189500,5.2,5280.0,5.51
2021-01-08 11:30:00,12189500,5.3,5280.0,5.51
2021-01-08 11:45:00,12189500,5.3,5280.0,5.51
2021-01-08 12:00:00,12189500,5.3,5260.0,5.5
2021-01-08 12:15:00,12189500,5.3,5260.0,5.5
2021-01-08 12:30:00,12189500,5.3,5260.0,5.5
2021-01-08 12:45:00,12189500,5.4,5260.0,5.5
2021-01-08 13:00:00,12189500,5.4,5210.0,5.48
2021-01-08 13:15:00,12189500,5.4,5230.0,5.49
2021-01-08 13:30:00,12189500,5.4,5230.0,5.49
2021-01-08 13:45:00,12189500,5.4,5210.0,5.48
2021-01-08 14:00:00,12189500,5.5,5210.0,5.48
2021-01-08 14:15:00,12189500,5.5,5180.0,5.47
2021-01-08 14:30:00,12189500,5.5,5180.0,5.47
2021-01-08 14:45:00,12189500,5.5,5160.0,5.46
2021-01-08 15:00:00,12189500,5.6,5160.0,5.46
2021-01-08 15:15:00,12189500,5.6,5160.0,5.46
2021-01-08 15:30:00,12189500,5.6,5130.0,5.45
2021-01-08 15:45:00,12189500,5.6,5130.0,5.45
2021-01-08 16:00:00,12189500,5.6,5130.0,5.45
2021-01-08 16:15:00,12189500,5.6,5110.0,5.44
2021-01-08 16:30:00,12189500,5.6,5130.0,5.45
2021-01-08 16:45:00,12189500,5.7,5080.0,5.43
2021-01-08 17:00:00,12189500,5.7,5080.0,5.43
2021-01-08 17:15:00,12189500,5.7,5080.0,5.43
2021-01-08 17:30:00,12189500,5.7,5060.0,5.42
2021-01-08 17:45:00,12189500,5.7,5060.0,5.42
2021-01-08 18:00:00,12189500,5.7,5030.0,5.41
2021-01-08 18:15:00,12189500,5.7,5030.0,5.41
2021-01-08 18:30:00,12189500,5.7,5030.0,5.41
2021-01-08 18:45:00,12189500,5.7,5030.0,5.41
2021-01-08 19:00:00,12189500,5.7,5010.0,5.4
2021-01-08 19:15:00,12189500,5.7,5030.0,5.41
2021-01-08 19:30:00,12189500,5.7,5010.0,5.4
2021-01-08 19:45:00,12189500,5.7,4980.0,5.39
2021-01-08 20:00:00,12189500,5.7,4980.0,5.39
2021-01-08 20:15:00,12189500,5.7,4980.0,5.39
2021-01-08 20:30:00,12189500,5.7,4960.0,5.38
2021-01-08 20:45:00,12189500,5.7,4960.0,5.38
2021-01-08 21:00:00,12189500,5.7,4980.0,5.39
2021-01-08 21:15:00,12189500,5.7,4940.0,5.37
2021-01-08 21:30:00,12189500,5.7,4910.0,5.36
2021-01-08 21:45:00,12189500,5.7,4940.0,5.37
2021-01-08 22:00:00,12189500,5.7,4910.0,5.36
2021-01-08 22:15:00,12189500,5.7,4910.0,5.36
2021-01-08 22:30:00,12189500,5.7,4910.0,5.36
2021-01-08 22:45:00,12189500,5.7,4910.0,5.36
2021-01-08 23:00:00,12189500,5.7,4890.0,5.35
2021-01-08 23:15:00,12189500,5.7,4860.0,5.34
2021-01-08 23:30:00,12189500,5.7,4890.0,5.35
2021-01-08 23:45:00,12189500,5.7,4860.0,5.34
2021-01-09 00:00:00,12189500,5.7,4860.0,5.34
2021-01-09 00:15:00,12189500,5.7,4840.0,5.33
2021-01-09 00:30:00,12189500,5.6,4860.0,5.34
2021-01-09 00:45:00,12189500,5.6,4840.0,5.33
2021-01-09 01:00:00,12189500,5.6,4790.0,5.31
2021-01-09 01:15:00,12189500,5.6,4840.0,5.33
2021-01-09 01:30:00,12189500,5.6,4790.0,5.31
2021-01-09 01:45:00,12189500,5.6,4790.0,5.31
2021-01-09 02:00:00,12189500,5.6,4820.0,5.32
2021-01-09 02:15:00,12189500,5.6,4770.0,5.3
2021-01-09 02:30:00,12189500,5.6,4770.0,5.3
2021-01-09 02:45:00,12189500,5.6,4770.0,5.3
2021-01-09 03:00:00,12189500,5.6,4750.0,5.29
2021-01-09 03:15:00,12189500,5.6,4750.0,5.29
2021-01-09 03:30:00,12189500,5.6,4750.0,5.29
2021-01-09 03:45:00,12189500,5.5,4750.0,5.29
2021-01-09 04:00:00,12189500,5.5,4720.0,5.28
2021-01-09 04:15:00,12189500,5.5,4720.0,5.28
2021-01-09 04:30:00,12189500,5.5,4720.0,5.28
2021-01-09 04:45:00,12189500,5.5,4700.0,5.27
2021-01-09 05:00:00,12189500,5.5,4700.0,5.27
2021-01-09 05:15:00,12189500,5.5,4670.0,5.26
2021-01-09 05:30:00,12189500,5.5,4670.0,5.26
2021-01-09 05:45:00,12189500,5.5,4650.0,5.25
2021-01-09 06:00:00,12189500,5.4,4670.0,5.26
2021-01-09 06:15:00,12189500,5.4,4630.0,5.24
2021-01-09 06:30:00,12189500,5.4,4630.0,5.24
2021-01-09 06:45:00,12189500,5.4,4630.0,5.24
2021-01-09 07:00:00,12189500,5.3,4630.0,5.24
2021-01-09 07:15:00,12189500,5.3,4610.0,5.23
2021-01-09 07:30:00,12189500,5.2,4610.0,5.23
2021-01-09 07:45:00,12189500,5.2,4610.0,5.23
2021-01-09 08:00:00,12189500,5.2,4580.0,5.22
2021-01-09 08:15:00,12189500,5.2,4610.0,5.23
2021-01-09 08:30:00,12189500,5.1,4560.0,5.21
2021-01-09 08:45:00,12189500,5.1,4560.0,5.21
2021-01-09 09:00:00,12189500,5.1,4560.0,5.21
2021-01-09 09:15:00,12189500,5.1,4560.0,5.21
2021-01-09 09:30:00,12189500,5.0,4560.0,5.21
2021-01-09 09:45:00,12189500,5.0,4540.0,5.2
2021-01-09 10:00:00,12189500,5.0,4540.0,5.2
2021-01-09 10:15:00,12189500,5.0,4540.0,5.2
2021-01-09 10:30:00,12189500,5.0,4540.0,5.2
2021-01-09 10:45:00,12189500,5.0,4510.0,5.19
2021-01-09 11:00:00,12189500,5.0,4510.0,5.19
2021-01-09 11:15:00,12189500,5.0,4490.0,5.18
2021-01-09 11:30:00,12189500,5.0,4490.0,5.18
2021-01-09 11:45:00,12189500,5.0,4490.0,5.18
2021-01-09 12:00:00,12189500,5.0,4490.0,5.18
2021-01-09 12:15:00,12189500,5.0,4470.0,5.17
2021-01-09 12:30:00,12189500,5.0,4470.0,5.17
2021-01-09 12:45:00,12189500,5.0,4450.0,5.16
2021-01-09 13:00:00,12189500,5.1,4450.0,5.16
2021-01-09 13:15:00,12189500,5.1,4450.0,5.16
2021-01-09 13:30:00,12189500,5.1,4450.0,5.16
2021-01-09 13:45:00,12189500,5.1,4420.0,5.15
2021-01-09 14:00:00,12189500,5.1,4420.0,5.15
2021-01-09 14:15:00,12189500,5.1,4450.0,5.16
2021-01-09 14:30:00,12189500,5.2,4420.0,5.15
2021-01-09 14:45:00,12189500,5.2,4420.0,5.15
2021-01-09 15:00:00,12189500,5.2,4420.0,5.15
2021-01-09 15:15:00,12189500,5.2,4400.0,5.14
2021-01-09 15:30:00,12189500,5.2,4400.0,5.14
2021-01-09 15:45:00,12189500,5.2,4380.0,5.13
2021-01-09 16:00:00,12189500,5.2,4380.0,5.13
2021-01-09 16:15:00,12189500,5.2,4380.0,5.13
2021-01-09 16:30:00,12189500,5.2,4360.0,5.12
2021-01-09 16:45:00,12189500,5.2,4360.0,5.12
2021-01-09 17:00:00,12189500,5.2,4380.0,5.13
2021-01-09 17:15:00,12189500,5.2,4330.0,5.11
2021-01-09 17:30:00,12189500,5.1,4360.0,5.12
2021-01-09 17:45:00,12189500,5.1,4330.0,5.11
2021-01-09 18:00:00,12189500,5.1,4330.0,5.11
2021-01-09 18:15:00,12189500,5.1,4330.0,5.11
2021-01-09 18:30:00,12189500,5.1,4310.0,5.1
2021-01-09 18:45:00,12189500,5.1,4310.0,5.1
2021-01-09 19:00:00,12189500,5.1,4310.0,5.1
2021-01-09 19:15:00,12189500,5.1,4290.0,5.09
2021-01-09 19:30:00,12189500,5.1,4310.0,5.1
2021-01-09 19:45:00,12189500,5.1,4290.0,5.09
2021-01-09 20:00:00,12189500,5.0,4290.0,5.09
2021-01-09 20:15:00,12189500,5.0,4270.0,5.08
2021-01-09 20:30:00,12189500,5.0,4270.0,5.08
2021-01-09 20:45:00,12189500,5.0,4270.0,5.08
2021-01-09 21:00:00,12189500,5.0,4270.0,5.08
2021-01-09 21:15:00,12189500,5.0,4270.0,5.08
2021-01-09 21:30:00,12189500,5.0,4270.0,5.08
2021-01-09 21:45:00,12189500,5.0,4250.0,5.07
2021-01-09 22:00:00,12189500,5.0,4250.0,5.07
2021-01-09 22:15:00,12189500,5.0,4250.0,5.07
2021-01-09 22:30:00,12189500,5.0,4250.0,5.07
2021-01-09 22:45:00,12189500,5.0,4220.0,5.06
2021-01-09 23:00:00,12189500,5.0,4250.0,5.07
2021-01-09 23:15:00,12189500,5.0,4220.0,5.06
2021-01-09 23:30:00,12189500,4.9,4220.0,5.06
2021-01-09 23:45:00,12189500,4.9,4200.0,5.05
2021-01-10 00:00:00,12189500,4.9,4180.0,5.04
2021-01-10 00:15:00,12189500,4.9,4200.0,5.05
2021-01-10 00:30:00,12189500,4.9,4200.0,5.05
2021-01-10 00:45:00,12189500,4.9,4180.0,5.04
2021-01-10 01:00:00,12189500,4.9,4180.0,5.04
2021-01-10 01:15:00,12189500,4.9,4160.0,5.03
2021-01-10 01:30:00,12189500,4.9,4160.0,5.03
2021-01-10 01:45:00,12189500,4.9,4160.0,5.03
2021-01-10 02:00:00,12189500,4.9,4160.0,5.03
2021-01-10 02:15:00,12189500,4.9,4140.0,5.02
2021-01-10 02:30:00,12189500,4.9,4140.0,5.02
2021-01-10 02:45:00,12189500,4.9,4160.0,5.03
2021-01-10 03:00:00,12189500,4.9,4110.0,5.01
2021-01-10 03:15:00,12189500,4.9,4140.0,5.02
2021-01-10 03:30:00,12189500,4.9,4140.0,5.02
2021-01-10 03:45:00,12189500,4.9,4110.0,5.01
2021-01-10 04:00:00,12189500,4.9,4110.0,5.01
2021-01-10 04:15:00,12189500,4.9,4110.0,5.01
2021-01-10 04:30:00,12189500,4.9,4110.0,5.01
2021-01-10 04:45:00,12189500,4.9,4090.0,5.0
2021-01-10 05:00:00,12189500,5.0,4140.0,5.02
2021-01-10 05:15:00,12189500,4.9,4090.0,5.0
2021-01-10 05:30:00,12189500,4.9,4090.0,5.0
2021-01-10 05:45:00,12189500,4.9,4070.0,4.99
2021-01-10 06:00:00,12189500,5.0,4070.0,4.99
2021-01-10 06:15:00,12189500,4.9,4090.0,5.0
2021-01-10 06:30:00,12189500,5.0,4070.0,4.99
2021-01-10 06:45:00,12189500,5.0,4070.0,4.99
2021-01-10 07:00:00,12189500,5.0,4090.0,5.0
2021-01-10 07:15:00,12189500,5.0,4070.0,4.99
2021-01-10 07:30:00,12189500,5.0,4070.0,4.99
2021-01-10 07:45:00,12189500,5.0,4070.0,4.99
2021-01-10 08:00:00,12189500,5.0,4050.0,4.98
2021-01-10 08:15:00,12189500,5.0,4050.0,4.98
2021-01-10 08:30:00,12189500,5.0,4050.0,4.98
2021-01-10 08:45:00,12189500,5.0,4050.0,4.98
2021-01-10 09:00:00,12189500,5.0,4050.0,4.98
2021-01-10 09:15:00,12189500,5.0,4030.0,4.97
2021-01-10 09:30:00,12189500,5.0,4030.0,4.97
2021-01-10 09:45:00,12189500,5.0,4030.0,4.97
2021-01-10 10:00:00,12189500,5.1,4030.0,4.97
2021-01-10 10:15:00,12189500,5.1,4010.0,4.96
2021-01-10 10:30:00,12189500,5.1,4010.0,4.96
2021-01-10 10:45:00,12189500,5.1,4010.0,4.96
2021-01-10 11:00:00,12189500,5.1,3990.0,4.95
2021-01-10 11:15:00,12189500,5.2,3990.0,4.95
2021-01-10 11:30:00,12189500,5.2,3990.0,4.95
2021-01-10 11:45:00,12189500,5.2,3990.0,4.95
2021-01-10 12:00:00,12189500,5.3,3990.0,4.95
2021-01-10 12:15:00,12189500,5.3,3990.0,4.95
2021-01-10 12:30:00,12189500,5.4,3970.0,4.94
2021-01-10 12:45:00,12189500,5.4,4010.0,4.96
2021-01-10 13:00:00,12189500,5.5,3970.0,4.94
2021-01-10 13:15:00,12189500,5.6,3970.0,4.94
2021-01-10 13:30:00,12189500,5.6,3970.0,4.94
2021-01-10 13:45:00,12189500,5.6,3950.0,4.93
2021-01-10 14:00:00,12189500,5.7,3950.0,4.93
2021-01-10 14:15:00,12189500,5.7,3950.0,4.93
2021-01-10 14:30:00,12189500,5.7,3970.0,4.94
2021-01-10 14:45:00,12189500,5.7,3950.0,4.93
2021-01-10 15:00:00,12189500,5.7,3970.0,4.94
2021-01-10 15:15:00,12189500,5.7,3950.0,4.93
2021-01-10 15:30:00,12189500,5.8,3920.0,4.92
2021-01-10 15:45:00,12189500,5.8,4010.0,4.96
2021-01-10 16:00:00,12189500,5.8,3950.0,4.93
2021-01-10 16:15:00,12189500,5.8,3920.0,4.92
