date,site_no,Discharge (cfs),Gage Height (ft)
2021-05-30 23:00:00,12193400,1460.0,3.02
2021-05-30 23:15:00,12193400,1450.0,3.01
2021-05-30 23:30:00,12193400,1450.0,3.01
2021-05-30 23:45:00,12193400,1450.0,3.01
2021-05-31 00:00:00,12193400,1450.0,3.01
2021-05-31 00:15:00,12193400,1450.0,3.01
2021-05-31 00:30:00,12193400,1460.0,3.02
2021-05-31 00:45:00,12193400,1460.0,3.02
2021-05-31 01:00:00,12193400,1460.0,3.02
2021-05-31 01:15:00,12193400,1460.0,3.02
2021-05-31 01:30:00,12193400,1450.0,3.01
2021-05-31 01:45:00,12193400,1460.0,3.02
2021-05-31 02:00:00,12193400,1450.0,3.01
2021-05-31 02:15:00,12193400,1460.0,3.02
2021-05-31 02:30:00,12193400,1450.0,3.01
2021-05-31 02:45:00,12193400,1450.0,3.01
2021-05-31 03:00:00,12193400,1460.0,3.02
2021-05-31 03:15:00,12193400,1460.0,3.02
2021-05-31 03:30:00,12193400,1450.0,3.01
2021-05-31 03:45:00,12193400,1450.0,3.01
2021-05-31 04:00:00,12193400,1450.0,3.01
2021-05-31 04:15:00,12193400,1450.0,3.01
2021-05-31 04:30:00,12193400,1450.0,3.01
2021-05-31 04:45:00,12193400,1450.0,3.01
2021-05-31 05:00:00,12193400,1450.0,3.01
2021-05-31 05:15:00,12193400,1460.0,3.02
2021-05-31 05:30:00,12193400,1450.0,3.01
2021-05-31 05:45:00,12193400,1450.0,3.01
2021-05-31 06:00:00,12193400,1450.0,3.01
2021-05-31 06:15:00,12193400,1450.0,3.01
2021-05-31 06:30:00,12193400,1450.0,3.01
2021-05-31 06:45:00,12193400,1450.0,3.01
2021-05-31 07:00:00,12193400,1460.0,3.02
2021-05-31 07:15:00,12193400,1450.0,3.01
2021-05-31 07:30:00,12193400,1450.0,3.01
2021-05-31 07:45:00,12193400,1450.0,3.01
2021-05-31 08:00:00,12193400,1450.0,3.01
2021-05-31 08:15:00,12193400,1460.0,3.02
2021-05-31 08:30:00,12193400,1450.0,3.01
2021-05-31 08:45:00,12193400,1450.0,3.01
2021-05-31 09:00:00,12193400,1450.0,3.01
2021-05-31 09:15:00,12193400,1460.0,3.02
2021-05-31 09:30:00,12193400,1460.0,3.02
2021-05-31 09:45:00,12193400,1460.0,3.02
2021-05-31 10:00:00,12193400,1460.0,3.02
2021-05-31 10:15:00,12193400,1460.0,3.02
2021-05-31 10:30:00,12193400,1460.0,3.02
2021-05-31 10:45:00,12193400,1450.0,3.01
2021-05-31 11:00:00,12193400,1460.0,3.02
2021-05-31 11:15:00,12193400,1460.0,3.02
2021-05-31 11:30:00,12193400,1460.0,3.02
2021-05-31 11:45:00,12193400,1460.0,3.02
2021-05-31 12:00:00,12193400,1460.0,3.02
2021-05-31 12:15:00,12193400,1460.0,3.02
2021-05-31 12:30:00,12193400,1460.0,3.02
2021-05-31 12:45:00,12193400,1460.0,3.02
2021-05-31 13:00:00,12193400,1460.0,3.02
2021-05-31 13:15:00,12193400,1460.0,3.02
2021-05-31 13:30:00,12193400,1470.0,3.03
2021-05-31 13:45:00,12193400,1470.0,3.03
2021-05-31 14:00:00,12193400,1460.0,3.02
2021-05-31 14:15:00,12193400,1460.0,3.02
2021-05-31 14:30:00,12193400,1470.0,3.03
2021-05-31 14:45:00,12193400,1470.0,3.03
2021-05-31 15:00:00,12193400,1470.0,3.03
2021-05-31 15:15:00,12193400,1460.0,3.02
2021-05-31 15:30:00,12193400,1470.0,3.03
2021-05-31 15:45:00,12193400,1460.0,3.02
2021-05-31 16:00:00,12193400,1460.0,3.02
2021-05-31 16:15:00,12193400,1460.0,3.02
2021-05-31 16:30:00,12193400,1470.0,3.03
2021-05-31 16:45:00,12193400,1470.0,3.03
2021-05-31 17:00:00,12193400,1460.0,3.02
2021-05-31 17:15:00,12193400,1460.0,3.02
2021-05-31 17:30:00,12193400,1460.0,3.02
2021-05-31 17:45:00,12193400,1460.0,3.02
2021-05-31 18:00:00,12193400,1460.0,3.02
2021-05-31 18:15:00,12193400,1460.0,3.02
2021-05-31 18:30:00,12193400,1460.0,3.02
2021-05-31 18:45:00,12193400,1460.0,3.02
2021-05-31 19:00:00,12193400,1460.0,3.02
2021-05-31 19:15:00,12193400,1460.0,3.02
2021-05-31 19:30:00,12193400,1460.0,3.02
2021-05-31 19:45:00,12193400,1460.0,3.02
2021-05-31 20:00:00,12193400,1460.0,3.02
2021-05-31 20:15:00,12193400,1460.0,3.02
2021-05-31 20:30:00,12193400,1460.0,3.02
2021-05-31 20:45:00,12193400,1460.0,3.02
2021-05-31 21:00:00,12193400,1460.0,3.02
2021-05-31 21:15:00,12193400,1460.0,3.02
2021-05-31 21:30:00,12193400,1460.0,3.02
2021-05-31 21:45:00,12193400,1460.0,3.02
2021-05-31 22:00:00,12193400,1460.0,3.02
2021-05-31 22:15:00,12193400,1460.0,3.02
2021-05-31 22:30:00,12193400,1460.0,3.02
2021-05-31 22:45:00,12193400,1460.0,3.02
2021-05-31 23:00:00,12193400,1460.0,3.02
2021-05-31 23:15:00,12193400,1460.0,3.02
2021-05-31 23:30:00,12193400,1460.0,3.02
2021-05-31 23:45:00,12193400,1450.0,3.01
2021-06-01 00:00:00,12193400,1470.0,3.03
2021-06-01 00:15:00,12193400,1460.0,3.02
2021-06-01 00:30:00,12193400,1460.0,3.02
2021-06-01 00:45:00,12193400,1460.0,3.02
2021-06-01 01:00:00,12193400,1460.0,3.02
2021-06-01 01:15:00,12193400,1460.0,3.02
2021-06-01 01:30:00,12193400,1460.0,3.02
2021-06-01 01:45:00,12193400,1460.0,3.02
2021-06-01 02:00:00,12193400,1460.0,3.02
2021-06-01 02:15:00,12193400,1460.0,3.02
2021-06-01 02:30:00,12193400,1460.0,3.02
2021-06-01 02:45:00,12193400,1470.0,3.03
2021-06-01 03:00:00,12193400,1470.0,3.03
2021-06-01 03:15:00,12193400,1460.0,3.02
2021-06-01 03:30:00,12193400,1460.0,3.02
2021-06-01 03:45:00,12193400,1460.0,3.02
2021-06-01 04:00:00,12193400,1460.0,3.02
2021-06-01 04:15:00,12193400,1460.0,3.02
2021-06-01 04:30:00,12193400,1460.0,3.02
2021-06-01 04:45:00,12193400,1460.0,3.02
2021-06-01 05:00:00,12193400,1470.0,3.03
2021-06-01 05:15:00,12193400,1470.0,3.03
2021-06-01 05:30:00,12193400,1470.0,3.03
2021-06-01 05:45:00,12193400,1460.0,3.02
2021-06-01 06:00:00,12193400,1470.0,3.03
2021-06-01 06:15:00,12193400,1460.0,3.02
2021-06-01 06:30:00,12193400,1470.0,3.03
2021-06-01 06:45:00,12193400,1460.0,3.02
2021-06-01 07:00:00,12193400,1460.0,3.02
2021-06-01 07:15:00,12193400,1460.0,3.02
2021-06-01 07:30:00,12193400,1460.0,3.02
2021-06-01 07:45:00,12193400,1460.0,3.02
2021-06-01 08:00:00,12193400,1460.0,3.02
2021-06-01 08:15:00,12193400,1470.0,3.03
2021-06-01 08:30:00,12193400,1470.0,3.03
2021-06-01 08:45:00,12193400,1470.0,3.03
2021-06-01 09:00:00,12193400,1470.0,3.03
2021-06-01 09:15:00,12193400,1470.0,3.03
2021-06-01 09:30:00,12193400,1470.0,3.03
2021-06-01 09:45:00,12193400,1470.0,3.03
2021-06-01 10:00:00,12193400,1490.0,3.04
2021-06-01 10:15:00,12193400,1470.0,3.03
2021-06-01 10:30:00,12193400,1490.0,3.04
2021-06-01 10:45:00,12193400,1490.0,3.04
2021-06-01 11:00:00,12193400,1490.0,3.04
2021-06-01 11:15:00,12193400,1490.0,3.04
2021-06-01 11:30:00,12193400,1490.0,3.04
2021-06-01 11:45:00,12193400,1490.0,3.04
2021-06-01 12:00:00,12193400,1490.0,3.04
2021-06-01 12:15:00,12193400,1490.0,3.04
2021-06-01 12:30:00,12193400,1490.0,3.04
2021-06-01 12:45:00,12193400,1490.0,3.04
2021-06-01 13:00:00,12193400,1490.0,3.04
2021-06-01 13:15:00,12193400,1490.0,3.04
2021-06-01 13:30:00,12193400,1490.0,3.04
2021-06-01 13:45:00,12193400,1490.0,3.04
2021-06-01 14:00:00,12193400,1490.0,3.04
2021-06-01 14:15:00,12193400,1490.0,3.04
2021-06-01 14:30:00,12193400,1490.0,3.04
2021-06-01 14:45:00,12193400,1500.0,3.05
2021-06-01 15:00:00,12193400,1500.0,3.05
2021-06-01 15:15:00,12193400,1500.0,3.05
2021-06-01 15:30:00,12193400,1500.0,3.05
2021-06-01 15:45:00,12193400,1500.0,3.05
2021-06-01 16:00:00,12193400,1500.0,3.05
2021-06-01 16:15:00,12193400,1490.0,3.04
2021-06-01 16:30:00,12193400,1500.0,3.05
2021-06-01 16:45:00,12193400,1500.0,3.05
2021-06-01 17:00:00,12193400,1500.0,3.05
2021-06-01 17:15:00,12193400,1500.0,3.05
2021-06-01 17:30:00,12193400,1490.0,3.04
2021-06-01 17:45:00,12193400,1490.0,3.04
2021-06-01 18:00:00,12193400,1490.0,3.04
2021-06-01 18:15:00,12193400,1490.0,3.04
2021-06-01 18:30:00,12193400,1490.0,3.04
2021-06-01 18:45:00,12193400,1490.0,3.04
2021-06-01 19:00:00,12193400,1490.0,3.04
2021-06-01 19:15:00,12193400,1490.0,3.04
2021-06-01 19:30:00,12193400,1490.0,3.04
2021-06-01 19:45:00,12193400,1490.0,3.04
2021-06-01 20:00:00,12193400,1470.0,3.03
2021-06-01 20:15:00,12193400,5220.0,5.29
2021-06-01 20:30:00,12193400,5850.0,5.59
2021-06-01 20:45:00,12193400,5870.0,5.6
2021-06-01 21:00:00,12193400,5850.0,5.59
2021-06-01 21:15:00,12193400,5700.0,5.52
2021-06-01 21:30:00,12193400,5740.0,5.54
2021-06-01 21:45:00,12193400,5740.0,5.54
2021-06-01 22:00:00,12193400,5720.0,5.53
2021-06-01 22:15:00,12193400,5720.0,5.53
2021-06-01 22:30:00,12193400,5740.0,5.54
2021-06-01 22:45:00,12193400,5700.0,5.52
2021-06-01 23:00:00,12193400,5720.0,5.53
2021-06-01 23:15:00,12193400,5740.0,5.54
2021-06-01 23:30:00,12193400,5720.0,5.53
2021-06-01 23:45:00,12193400,5720.0,5.53
2021-06-02 00:00:00,12193400,5720.0,5.53
2021-06-02 00:15:00,12193400,5740.0,5.54
2021-06-02 00:30:00,12193400,5700.0,5.52
2021-06-02 00:45:00,12193400,5720.0,5.53
2021-06-02 01:00:00,12193400,5700.0,5.52
2021-06-02 01:15:00,12193400,5700.0,5.52
2021-06-02 01:30:00,12193400,5680.0,5.51
2021-06-02 01:45:00,12193400,5720.0,5.53
2021-06-02 02:00:00,12193400,5700.0,5.52
2021-06-02 02:15:00,12193400,5740.0,5.54
2021-06-02 02:30:00,12193400,5700.0,5.52
2021-06-02 02:45:00,12193400,5700.0,5.52
2021-06-02 03:00:00,12193400,5720.0,5.53
2021-06-02 03:15:00,12193400,5700.0,5.52
2021-06-02 03:30:00,12193400,5720.0,5.53
2021-06-02 03:45:00,12193400,5700.0,5.52
2021-06-02 04:00:00,12193400,5700.0,5.52
2021-06-02 04:15:00,12193400,5720.0,5.53
2021-06-02 04:30:00,12193400,5700.0,5.52
2021-06-02 04:45:00,12193400,5700.0,5.52
2021-06-02 05:00:00,12193400,5720.0,5.53
2021-06-02 05:15:00,12193400,5720.0,5.53
2021-06-02 05:30:00,12193400,5720.0,5.53
2021-06-02 05:45:00,12193400,5700.0,5.52
2021-06-02 06:00:00,12193400,5680.0,5.51
2021-06-02 06:15:00,12193400,5740.0,5.54
2021-06-02 06:30:00,12193400,5700.0,5.52
2021-06-02 06:45:00,12193400,5740.0,5.54
2021-06-02 07:00:00,12193400,5740.0,5.54
2021-06-02 07:15:00,12193400,5720.0,5.53
2021-06-02 07:30:00,12193400,5700.0,5.52
2021-06-02 07:45:00,12193400,5720.0,5.53
2021-06-02 08:00:00,12193400,5700.0,5.52
2021-06-02 08:15:00,12193400,5700.0,5.52
2021-06-02 08:30:00,12193400,5700.0,5.52
2021-06-02 08:45:00,12193400,5700.0,5.52
2021-06-02 09:00:00,12193400,5700.0,5.52
2021-06-02 09:15:00,12193400,5700.0,5.52
2021-06-02 09:30:00,12193400,5720.0,5.53
2021-06-02 09:45:00,12193400,5740.0,5.54
2021-06-02 10:00:00,12193400,5720.0,5.53
2021-06-02 10:15:00,12193400,5720.0,5.53
2021-06-02 10:30:00,12193400,5740.0,5.54
2021-06-02 10:45:00,12193400,5720.0,5.53
2021-06-02 11:00:00,12193400,5740.0,5.54
2021-06-02 11:15:00,12193400,5740.0,5.54
2021-06-02 11:30:00,12193400,5720.0,5.53
2021-06-02 11:45:00,12193400,5680.0,5.51
2021-06-02 12:00:00,12193400,5720.0,5.53
2021-06-02 12:15:00,12193400,5740.0,5.54
2021-06-02 12:30:00,12193400,5720.0,5.53
2021-06-02 12:45:00,12193400,5740.0,5.54
2021-06-02 13:00:00,12193400,5720.0,5.53
2021-06-02 13:15:00,12193400,5740.0,5.54
2021-06-02 13:30:00,12193400,5740.0,5.54
2021-06-02 13:45:00,12193400,5740.0,5.54
2021-06-02 14:00:00,12193400,5760.0,5.55
2021-06-02 14:15:00,12193400,5740.0,5.54
2021-06-02 14:30:00,12193400,5740.0,5.54
2021-06-02 14:45:00,12193400,5760.0,5.55
2021-06-02 15:00:00,12193400,5760.0,5.55
2021-06-02 15:15:00,12193400,5740.0,5.54
2021-06-02 15:30:00,12193400,5760.0,5.55
2021-06-02 15:45:00,12193400,5720.0,5.53
2021-06-02 16:00:00,12193400,5740.0,5.54
2021-06-02 16:15:00,12193400,5740.0,5.54
2021-06-02 16:30:00,12193400,5740.0,5.54
2021-06-02 16:45:00,12193400,5760.0,5.55
2021-06-02 17:00:00,12193400,5740.0,5.54
2021-06-02 17:15:00,12193400,5740.0,5.54
2021-06-02 17:30:00,12193400,5740.0,5.54
2021-06-02 17:45:00,12193400,5740.0,5.54
2021-06-02 18:00:00,12193400,5740.0,5.54
2021-06-02 18:15:00,12193400,5720.0,5.53
2021-06-02 18:30:00,12193400,5680.0,5.51
2021-06-02 18:45:00,12193400,5740.0,5.54
2021-06-02 19:00:00,12193400,5700.0,5.52
2021-06-02 19:15:00,12193400,5760.0,5.55
2021-06-02 19:30:00,12193400,5720.0,5.53
2021-06-02 19:45:00,12193400,5740.0,5.54
2021-06-02 20:00:00,12193400,5720.0,5.53
2021-06-02 20:15:00,12193400,5680.0,5.51
2021-06-02 20:30:00,12193400,5720.0,5.53
2021-06-02 20:45:00,12193400,5720.0,5.53
2021-06-02 21:00:00,12193400,5700.0,5.52
2021-06-02 21:15:00,12193400,5720.0,5.53
2021-06-02 21:30:00,12193400,5700.0,5.52
2021-06-02 21:45:00,12193400,5720.0,5.53
2021-06-02 22:00:00,12193400,5700.0,5.52
2021-06-02 22:15:00,12193400,5700.0,5.52
2021-06-02 22:30:00,12193400,5700.0,5.52
2021-06-02 22:45:00,12193400,5700.0,5.52
2021-06-02 23:00:00,12193400,5700.0,5.52
2021-06-02 23:15:00,12193400,5660.0,5.5
2021-06-02 23:30:00,12193400,5680.0,5.51
2021-06-02 23:45:00,12193400,5740.0,5.54
2021-06-03 00:00:00,12193400,5740.0,5.54
2021-06-03 00:15:00,12193400,5740.0,5.54
2021-06-03 00:30:00,12193400,5720.0,5.53
2021-06-03 00:45:00,12193400,5720.0,5.53
2021-06-03 01:00:00,12193400,5740.0,5.54
2021-06-03 01:15:00,12193400,5700.0,5.52
2021-06-03 01:30:00,12193400,5720.0,5.53
2021-06-03 01:45:00,12193400,5680.0,5.51
2021-06-03 02:00:00,12193400,5720.0,5.53
2021-06-03 02:15:00,12193400,5720.0,5.53
2021-06-03 02:30:00,12193400,5720.0,5.53
2021-06-03 02:45:00,12193400,5740.0,5.54
2021-06-03 03:00:00,12193400,5700.0,5.52
2021-06-03 03:15:00,12193400,5720.0,5.53
2021-06-03 03:30:00,12193400,5700.0,5.52
2021-06-03 03:45:00,12193400,5720.0,5.53
2021-06-03 04:00:00,12193400,5700.0,5.52
2021-06-03 04:15:00,12193400,5680.0,5.51
2021-06-03 04:30:00,12193400,5680.0,5.51
2021-06-03 04:45:00,12193400,5700.0,5.52
2021-06-03 05:00:00,12193400,5700.0,5.52
2021-06-03 05:15:00,12193400,5740.0,5.54
2021-06-03 05:30:00,12193400,5700.0,5.52
2021-06-03 05:45:00,12193400,5700.0,5.52
2021-06-03 06:00:00,12193400,5700.0,5.52
2021-06-03 06:15:00,12193400,5660.0,5.5
2021-06-03 06:30:00,12193400,5720.0,5.53
2021-06-03 06:45:00,12193400,5720.0,5.53
2021-06-03 07:00:00,12193400,5720.0,5.53
2021-06-03 07:15:00,12193400,5720.0,5.53
2021-06-03 07:30:00,12193400,5700.0,5.52
2021-06-03 07:45:00,12193400,5720.0,5.53
2021-06-03 08:00:00,12193400,5740.0,5.54
2021-06-03 08:15:00,12193400,5720.0,5.53
2021-06-03 08:30:00,12193400,5740.0,5.54
2021-06-03 08:45:00,12193400,5720.0,5.53
2021-06-03 09:00:00,12193400,5720.0,5.53
2021-06-03 09:15:00,12193400,5740.0,5.54
2021-06-03 09:30:00,12193400,5740.0,5.54
2021-06-03 09:45:00,12193400,5760.0,5.55
2021-06-03 10:00:00,12193400,5740.0,5.54
2021-06-03 10:15:00,12193400,5720.0,5.53
2021-06-03 10:30:00,12193400,5720.0,5.53
2021-06-03 10:45:00,12193400,5760.0,5.55
2021-06-03 11:00:00,12193400,5720.0,5.53
2021-06-03 11:15:00,12193400,5720.0,5.53
2021-06-03 11:30:00,12193400,5760.0,5.55
2021-06-03 11:45:00,12193400,5740.0,5.54
2021-06-03 12:00:00,12193400,5760.0,5.55
2021-06-03 12:15:00,12193400,5760.0,5.55
2021-06-03 12:30:00,12193400,5740.0,5.54
2021-06-03 12:45:00,12193400,5760.0,5.55
2021-06-03 13:00:00,12193400,5720.0,5.53
2021-06-03 13:15:00,12193400,5740.0,5.54
2021-06-03 13:30:00,12193400,5720.0,5.53
2021-06-03 13:45:00,12193400,5760.0,5.55
2021-06-03 14:00:00,12193400,5740.0,5.54
2021-06-03 14:15:00,12193400,5760.0,5.55
2021-06-03 14:30:00,12193400,5740.0,5.54
2021-06-03 14:45:00,12193400,5760.0,5.55
2021-06-03 15:00:00,12193400,5740.0,5.54
2021-06-03 15:15:00,12193400,5720.0,5.53
2021-06-03 15:30:00,12193400,5760.0,5.55
2021-06-03 15:45:00,12193400,5780.0,5.56
2021-06-03 16:00:00,12193400,5740.0,5.54
2021-06-03 16:15:00,12193400,5740.0,5.54
2021-06-03 16:30:00,12193400,5720.0,5.53
2021-06-03 16:45:00,12193400,5720.0,5.53
2021-06-03 17:00:00,12193400,5740.0,5.54
2021-06-03 17:15:00,12193400,5720.0,5.53
2021-06-03 17:30:00,12193400,5720.0,5.53
2021-06-03 17:45:00,12193400,5740.0,5.54
2021-06-03 18:00:00,12193400,5720.0,5.53
2021-06-03 18:15:00,12193400,5760.0,5.55
2021-06-03 18:30:00,12193400,5740.0,5.54
2021-06-03 18:45:00,12193400,5720.0,5.53
2021-06-03 19:00:00,12193400,5720.0,5.53
2021-06-03 19:15:00,12193400,5720.0,5.53
2021-06-03 19:30:00,12193400,5720.0,5.53
2021-06-03 19:45:00,12193400,5740.0,5.54
2021-06-03 20:00:00,12193400,5720.0,5.53
2021-06-03 20:15:00,12193400,5720.0,5.53
2021-06-03 20:30:00,12193400,5720.0,5.53
2021-06-03 20:45:00,12193400,5680.0,5.51
2021-06-03 21:00:00,12193400,5720.0,5.53
2021-06-03 21:15:00,12193400,5640.0,5.49
2021-06-03 21:30:00,12193400,5610.0,5.48
2021-06-03 21:45:00,12193400,5610.0,5.48
2021-06-03 22:00:00,12193400,5590.0,5.47
2021-06-03 22:15:00,12193400,5590.0,5.47
2021-06-03 22:30:00,12193400,5660.0,5.5
2021-06-03 22:45:00,12193400,5610.0,5.48
2021-06-03 23:00:00,12193400,5590.0,5.47
2021-06-03 23:15:00,12193400,5550.0,5.45
2021-06-03 23:30:00,12193400,5530.0,5.44
2021-06-03 23:45:00,12193400,5470.0,5.41
2021-06-04 00:00:00,12193400,5490.0,5.42
2021-06-04 00:15:00,12193400,5510.0,5.43
2021-06-04 00:30:00,12193400,5510.0,5.43
2021-06-04 00:45:00,12193400,5490.0,5.42
2021-06-04 01:00:00,12193400,5490.0,5.42
2021-06-04 01:15:00,12193400,5530.0,5.44
2021-06-04 01:30:00,12193400,5510.0,5.43
2021-06-04 01:45:00,12193400,5530.0,5.44
2021-06-04 02:00:00,12193400,5510.0,5.43
2021-06-04 02:15:00,12193400,5510.0,5.43
2021-06-04 02:30:00,12193400,5510.0,5.43
2021-06-04 02:45:00,12193400,5510.0,5.43
2021-06-04 03:00:00,12193400,5490.0,5.42
2021-06-04 03:15:00,12193400,5530.0,5.44
2021-06-04 03:30:00,12193400,5490.0,5.42
2021-06-04 03:45:00,12193400,5490.0,5.42
2021-06-04 04:00:00,12193400,5510.0,5.43
2021-06-04 04:15:00,12193400,5550.0,5.45
2021-06-04 04:30:00,12193400,5530.0,5.44
2021-06-04 04:45:00,12193400,5490.0,5.42
2021-06-04 05:00:00,12193400,5490.0,5.42
2021-06-04 05:15:00,12193400,5550.0,5.45
2021-06-04 05:30:00,12193400,5610.0,5.48
2021-06-04 05:45:00,12193400,5590.0,5.47
2021-06-04 06:00:00,12193400,5610.0,5.48
2021-06-04 06:15:00,12193400,5590.0,5.47
2021-06-04 06:30:00,12193400,5640.0,5.49
2021-06-04 06:45:00,12193400,5610.0,5.48
2021-06-04 07:00:00,12193400,5660.0,5.5
2021-06-04 07:15:00,12193400,5640.0,5.49
2021-06-04 07:30:00,12193400,5610.0,5.48
2021-06-04 07:45:00,12193400,5720.0,5.53
2021-06-04 08:00:00,12193400,5610.0,5.48
2021-06-04 08:15:00,12193400,5640.0,5.49
2021-06-04 08:30:00,12193400,5640.0,5.49
2021-06-04 08:45:00,12193400,5610.0,5.48
2021-06-04 09:00:00,12193400,5640.0,5.49
2021-06-04 09:15:00,12193400,5610.0,5.48
2021-06-04 09:30:00,12193400,5640.0,5.49
2021-06-04 09:45:00,12193400,5610.0,5.48
2021-06-04 10:00:00,12193400,5610.0,5.48
2021-06-04 10:15:00,12193400,5640.0,5.49
2021-06-04 10:30:00,12193400,5640.0,5.49
2021-06-04 10:45:00,12193400,5610.0,5.48
2021-06-04 11:00:00,12193400,5610.0,5.48
2021-06-04 11:15:00,12193400,5640.0,5.49
2021-06-04 11:30:00,12193400,5640.0,5.49
2021-06-04 11:45:00,12193400,5660.0,5.5
2021-06-04 12:00:00,12193400,5610.0,5.48
2021-06-04 12:15:00,12193400,5640.0,5.49
2021-06-04 12:30:00,12193400,5640.0,5.49
2021-06-04 12:45:00,12193400,5610.0,5.48
2021-06-04 13:00:00,12193400,5640.0,5.49
2021-06-04 13:15:00,12193400,5640.0,5.49
2021-06-04 13:30:00,12193400,5640.0,5.49
2021-06-04 13:45:00,12193400,5640.0,5.49
2021-06-04 14:00:00,12193400,5640.0,5.49
2021-06-04 14:15:00,12193400,5610.0,5.48
2021-06-04 14:30:00,12193400,5590.0,5.47
2021-06-04 14:45:00,12193400,5640.0,5.49
2021-06-04 15:00:00,12193400,5610.0,5.48
2021-06-04 15:15:00,12193400,5610.0,5.48
2021-06-04 15:30:00,12193400,5640.0,5.49
2021-06-04 15:45:00,12193400,5610.0,5.48
2021-06-04 16:00:00,12193400,5610.0,5.48
2021-06-04 16:15:00,12193400,5640.0,5.49
2021-06-04 16:30:00,12193400,5660.0,5.5
2021-06-04 16:45:00,12193400,5640.0,5.49
2021-06-04 17:00:00,12193400,5610.0,5.48
2021-06-04 17:15:00,12193400,5590.0,5.47
2021-06-04 17:30:00,12193400,5610.0,5.48
2021-06-04 17:45:00,12193400,5590.0,5.47
2021-06-04 18:00:00,12193400,5640.0,5.49
2021-06-04 18:15:00,12193400,5610.0,5.48
2021-06-04 18:30:00,12193400,5610.0,5.48
2021-06-04 18:45:00,12193400,5570.0,5.46
2021-06-04 19:00:00,12193400,5610.0,5.48
2021-06-04 19:15:00,12193400,5640.0,5.49
2021-06-04 19:30:00,12193400,5610.0,5.48
2021-06-04 19:45:00,12193400,5610.0,5.48
2021-06-04 20:00:00,12193400,5590.0,5.47
2021-06-04 20:15:00,12193400,5610.0,5.48
2021-06-04 20:30:00,12193400,5590.0,5.47
2021-06-04 20:45:00,12193400,5590.0,5.47
2021-06-04 21:00:00,12193400,5590.0,5.47
2021-06-04 21:15:00,12193400,5610.0,5.48
2021-06-04 21:30:00,12193400,5640.0,5.49
2021-06-04 21:45:00,12193400,5610.0,5.48
2021-06-04 22:00:00,12193400,5570.0,5.46
2021-06-04 22:15:00,12193400,5590.0,5.47
2021-06-04 22:30:00,12193400,5610.0,5.48
2021-06-04 22:45:00,12193400,5610.0,5.48
2021-06-04 23:00:00,12193400,5610.0,5.48
2021-06-04 23:15:00,12193400,5430.0,5.39
2021-06-04 23:30:00,12193400,5220.0,5.29
2021-06-04 23:45:00,12193400,4950.0,5.16
2021-06-05 00:00:00,12193400,4730.0,5.05
2021-06-05 00:15:00,12193400,4520.0,4.94
2021-06-05 00:30:00,12193400,4210.0,4.78
2021-06-05 00:45:00,12193400,3990.0,4.66
2021-06-05 01:00:00,12193400,3720.0,4.51
2021-06-05 01:15:00,12193400,3490.0,4.38
2021-06-05 01:30:00,12193400,3250.0,4.24
2021-06-05 01:45:00,12193400,3000.0,4.09
2021-06-05 02:00:00,12193400,2740.0,3.93
2021-06-05 02:15:00,12193400,2510.0,3.78
2021-06-05 02:30:00,12193400,2300.0,3.64
2021-06-05 02:45:00,12193400,2100.0,3.5
2021-06-05 03:00:00,12193400,1890.0,3.35
2021-06-05 03:15:00,12193400,1690.0,3.2
2021-06-05 03:30:00,12193400,1570.0,3.11
2021-06-05 03:45:00,12193400,1570.0,3.11
2021-06-05 04:00:00,12193400,1570.0,3.11
2021-06-05 04:15:00,12193400,1590.0,3.12
2021-06-05 04:30:00,12193400,1570.0,3.11
2021-06-05 04:45:00,12193400,1570.0,3.11
2021-06-05 05:00:00,12193400,1590.0,3.12
2021-06-05 05:15:00,12193400,1560.0,3.1
2021-06-05 05:30:00,12193400,1570.0,3.11
2021-06-05 05:45:00,12193400,1590.0,3.12
2021-06-05 06:00:00,12193400,1570.0,3.11
2021-06-05 06:15:00,12193400,1570.0,3.11
2021-06-05 06:30:00,12193400,1570.0,3.11
2021-06-05 06:45:00,12193400,1570.0,3.11
2021-06-05 07:00:00,12193400,1570.0,3.11
2021-06-05 07:15:00,12193400,1590.0,3.12
2021-06-05 07:30:00,12193400,1570.0,3.11
2021-06-05 07:45:00,12193400,1590.0,3.12
2021-06-05 08:00:00,12193400,1590.0,3.12
2021-06-05 08:15:00,12193400,1570.0,3.11
2021-06-05 08:30:00,12193400,1560.0,3.1
2021-06-05 08:45:00,12193400,1560.0,3.1
2021-06-05 09:00:00,12193400,1560.0,3.1
2021-06-05 09:15:00,12193400,1560.0,3.1
2021-06-05 09:30:00,12193400,1560.0,3.1
2021-06-05 09:45:00,12193400,1560.0,3.1
2021-06-05 10:00:00,12193400,1570.0,3.11
2021-06-05 10:15:00,12193400,1560.0,3.1
2021-06-05 10:30:00,12193400,1560.0,3.1
2021-06-05 10:45:00,12193400,1560.0,3.1
2021-06-05 11:00:00,12193400,1560.0,3.1
2021-06-05 11:15:00,12193400,1560.0,3.1
2021-06-05 11:30:00,12193400,1560.0,3.1
2021-06-05 11:45:00,12193400,1570.0,3.11
2021-06-05 12:00:00,12193400,1560.0,3.1
2021-06-05 12:15:00,12193400,1570.0,3.11
2021-06-05 12:30:00,12193400,1560.0,3.1
2021-06-05 12:45:00,12193400,1560.0,3.1
2021-06-05 13:00:00,12193400,1560.0,3.1
